id,submitted_date,Gender,Race,Age,State,Segment,branch,model,SalePrice,Deposit,Tenure,GrossIncome,NetIncome,Commitment,Instalment,FinancingAmount,DSR,DI,iScore,MOF,Status
928,08/04/2021,Male,Malay,33,PHG,SRC,SUBANG,Y-NVXSG48,13500,1980,48,4519,4186,0,336,11520,0,,0,0.8533,rejected
929,08/04/2021,Male,Malay,22,PHG,SRC,ONLINE SALES,Y-135LC AC,9270,930,36,1904,1737,0,302,8340,0.1734,1435.83,0,0.8997,rejected
930,08/04/2021,Female,Malay,40,KTN,SRC,SA,H-DASHRREPSOL,8550,860,48,2823.75,2256.29,0,225,7690,0,,0,0.8994,rejected
931,08/04/2021,Female,Malay,25,KUL,SRC,ONLINE SALES,H-RS150RR,12070,1210,48,4653,4020,0,317,10860,0.0788,3703.25,0,0.8998,rejected
932,08/04/2021,Female,Indian,27,JHR,OTH,SS,Y-115Z(UE15),7610,770,48,2020,1800,0,200,6840,0,,0,0.8988,rejected
933,09/04/2021,Male,Malay,20,SGR,ENT,SUBANG,Y-115Z(UE15),7610,3000,24,2278,2034,0,231,4610,0.1133,1803.5,0,0.6058,rejected
935,09/04/2021,Male,Indian,21,PRK,MASS,CHERAS,Y-Y15ZR,11190,4500,24,2000,2000,0,335,6690,0.1673,1665.5,0,0.5979,rejected
936,08/04/2021,Male,Malay,18,SGR,SRC,SUBANG,Y-115Z(UE15),7610,770,48,1351,1071,0,200,6840,0.1863,871.5,0,0.8988,rejected
938,08/04/2021,Male,Malay,34,SGR,MNC,SUBANG,Y-Y16ZR,14600,2270,24,11000,10000,0,617,12330,0,,0,0.8445,rejected
939,08/04/2021,Male,Malay,24,KTN,SRC,SUBANG,Y-Y15ZR,11690,1690,48,1500,1363,0,292,10000,0.214,1071.33,0,0.8554,rejected
940,08/04/2021,Male,Indian,23,SGR,SALE,MERU,Y-MT15,15050,1510,48,2595,2352,0,395,13540,0.1679,1957.08,0,0.8997,rejected
941,08/04/2021,Female,Malay,38,JHR,MNC,SENTUL,Y-135LC AC,9270,930,48,1200,1125.45,0,244,8340,0,,0,0.8997,rejected
942,08/04/2021,Male,Malay,20,KTN,OTH,SS,Y-Y15ZR,11690,1690,48,1500,1249,0,292,10000,0.2335,957.33,0,0.8554,rejected
943,08/04/2021,Male,Malay,42,SGR,SRC,MERU,Y-115Z(UE15),7610,770,36,2909.52,2639.27,0,247,6840,0,,0,0.8988,rejected
944,08/04/2021,Female,Malay,19,KTN,SRC,K.LAMA,H-RS150RR,12070,1210,48,1402,1226,0,317,10860,0.2584,909.25,0,0.8998,cancelled
945,08/04/2021,Male,Malay,19,KUL,SRC,SRI KBGAN,Y-Y15ZR,11690,1690,48,1626,1300,0,292,10000,0.2244,1008.33,0,0.8554,rejected
946,08/04/2021,Female,Indian,38,KUL,SRC,SRI KBGAN,H-RS150RR,12070,1210,48,1404.57,1252.42,0,317,10860,0,,0,0.8998,rejected
947,08/04/2021,Male,Malay,19,SGR,MNC,PANGLIMA,Y-115Z(UE15),7610,770,48,2405,2092,160,200,6840,0.1718,1732.5,0,0.8988,stockout
948,08/04/2021,Male,Indian,27,NSN,SRC,SRI KBGAN,Y-Y15ZR,11690,1690,36,3144,2934,0,362,10000,0.1231,2572.89,0,0.8554,stockout
949,09/04/2021,Male,Malay,34,PHG,MNC,R.PANJANG,Y-Y16ZR,14600,2270,36,2684,2389,413,446,12330,0.3593,1530.75,0,0.8445,approved
950,09/04/2021,Male,Indian,21,SGR,MNC,T.PULAI,H-RS150R TRICO,11070,1110,48,2470,2088,0,291,9960,0.1391,1797.5,0,0.8997,stockout
951,09/04/2021,Female,Malay,55,SGR,EDU,S.UTAMA,Y-135LC AC,9270,930,48,7145,2930,1789,244,8340,0.6936,897.75,0,0.8997,stockout
952,09/04/2021,Female,Malay,55,SGR,EDU,SS,Y-135LC AC,9270,930,48,7145,2930,1789,244,8340,0.6936,897.75,0,0.8997,archived
954,09/04/2021,Female,Malay,55,SGR,EDU,SS,Y-135LC AC,9270,930,48,7145,2930,1789,244,8340,0.6936,897.75,0,0.8997,cancelled
955,09/04/2021,Male,Malay,18,SGR,MNC,T.PULAI,H-RS150RR,12070,1711,36,1662.7,1650.45,0,375,10359,0.2267,1276.38,0,0.8582,stockout
956,09/04/2021,Male,Indian,44,SGR,SRC,RAWANG,H-RS150R TRICO,11070,1110,36,4928,4357.8,3716,360,9960,0.9353,282.13,0,0.8997,rejected
957,09/04/2021,Male,Indian,24,SGR,MNC,T.PULAI,Y-135LC AC,9270,930,48,3000,2800,0,244,8340,0,,0,0.8997,cancelled
958,09/04/2021,Male,Malay,46,NSN,MNC,R.PANJANG,Y-Y16ZR,14600,2270,36,4001,3230,0,446,12330,0.1378,2784.75,0,0.8445,stockout
959,09/04/2021,Male,Indian,24,SGR,MNC,T.PULAI,Y-135LC AC,9270,930,48,3000,2800,0,244,8340,0,,0,0.8997,rejected
960,09/04/2021,Male,Malay,33,KTN,HLTH,SRI KBGAN,Y-115Z(UE15),7610,770,48,4576,2095,0,200,6840,0.0952,1895.5,0,0.8988,rejected
961,09/04/2021,Male,Indian,58,SGR,ENT,SUBANG,H-WAVES125I,8030,810,36,2750,2427.35,0,261,7220,0,,0,0.8991,rejected
962,09/04/2021,Male,Malay,22,KTN,ENGI,S.BULOH,Y-NMAX,11500,1150,48,1400,1200,132,302,10350,0.3616,766.13,0,0.9,approved
963,09/04/2021,Male,Malay,22,SGR,MNC,KAPAR,Y-Y16ZR,14600,2270,48,1529,1379,0,360,12330,0.2608,1019.38,0,0.8445,stockout
964,09/04/2021,Male,Malay,18,KTN,SRC,SUBANG,Y-Y15ZR,11690,1690,48,1984,1861,0,292,10000,0.1567,1569.33,0,0.8554,rejected
966,10/04/2021,Male,Malay,42,TRG,SALE,SUBANG,Y-Y15ZR,11690,5191,24,4800,4610,712,325,6499,0.2249,3573.05,0,0.5559,stockout
967,10/04/2021,Male,Malay,41,SGR,MNC,T.PULAI,H-ADV150A,15400,2170,48,1200,1083.35,252.5,386,13230,0.5893,444.98,0,0.8591,approved
968,09/04/2021,Male,Malay,43,PRK,HR,K.SELANGOR,H-BEAT(ACH110),7500,750,48,3496.16,1634.62,0,197,6750,0,,0,0.9,rejected
969,09/04/2021,Male,Malay,47,PRK,MNC,S.BULOH,Y-Y15ZR,11690,1690,36,4630,3630,0,362,10000,0.0995,3268.89,0,0.8554,stockout
970,09/04/2021,Male,Malay,31,KTN,TRD,MERU,H-BEAT(ACH110),7500,750,48,1916.47,1900,0,197,6750,0,,0,0.9,rejected
971,09/04/2021,Male,Malay,38,JHR,MNC,SENTOSA,Y-Y15ZR,11690,2000,24,3000,2900,0,485,9690,0,,0,0.8289,rejected
972,09/04/2021,Female,Malay,22,KUL,TRD,MERU,H-RS150R TRICO,11070,1110,36,1767,1651,686,360,9960,0.6334,605.33,0,0.8997,stockout
973,10/04/2021,Female,Malay,45,OTH,F&B,SS,Y-Y15ZR,11690,1690,48,3000,2999,0,292,10000,0,,4,0.8554,rejected
974,09/04/2021,Female,Malay,44,SBH,TRD,MERU,H-RS150R TRICO,11070,1110,36,1350,1100,0,360,9960,0.327,740.33,0,0.8997,stockout
975,09/04/2021,Female,Malay,47,KTN,MNC,S.UTAMA,Y-135LC AC,9270,1600,36,1615,1421,251,277,7670,0.3715,893.03,0,0.8274,reverted
976,09/04/2021,Male,Indian,28,PNG,SRC,SENTUL,Y-Y16ZR,14600,2270,48,1486,945.15,0,360,12330,0,,0,0.8445,rejected
977,09/04/2021,Male,Malay,39,KDH,OTH,PANGLIMA,Y-Y16ZR,14600,2270,48,3067.2,2667,1771,360,12330,0.7989,536.38,0,0.8445,approved
978,09/04/2021,Female,Malay,36,PRK,EDU,K.LAMA,Y-Y15ZR,11690,1690,48,8615,3816,0,292,10000,0,,0,0.8554,rejected
979,09/04/2021,Male,Malay,60,PRK,MNC,K.SELANGOR,Y-115Z(UE15),7610,770,36,2960,2557,173,247,6840,0.1643,2137,0,0.8988,cancelled
980,09/04/2021,Female,Malay,18,SGR,F&B,SENTUL,Y-EGOAV,7630,770,36,1106.95,1101.7,0,248,6860,0,,0,0.8991,rejected
981,09/04/2021,Male,Malay,22,KUL,OTH,CHERAS,Y-R15,14650,5000,48,1901.37,1748.14,167,282,9650,0.2565,1299.68,0,0.6587,stockout
982,09/04/2021,Female,Malay,42,PRK,F&B,SENTUL,Y-135LC AC,9270,930,48,3000,2600,0,244,8340,0,,0,0.8997,rejected
983,12/04/2021,Female,Indian,26,SGR,MNC,PANGLIMA,Y-Y15ZR,11690,1690,36,2870,2533.05,0,362,10000,0,,6,0.8554,cancelled
984,09/04/2021,Female,Malay,44,KTN,SALE,MERU,H-DASHR152,8350,840,48,663.08,530.47,0,220,7510,0.4129,311.43,0,0.8994,rejected
985,09/04/2021,Male,Malay,34,KUL,MNC,SUBANG,Y-EGOSO,7300,730,48,1751.76,1674.01,156,192,6570,0.2077,1326.39,0,0.9,approved
986,09/04/2021,Male,Malay,18,KUL,TRD,MERU,Y-135LC AC,9270,930,48,1416,968.2,0,244,8340,0.2512,724.95,0,0.8997,rejected
987,09/04/2021,Male,Malay,23,KUL,SRC,SRI KBGAN,H-RS150R TRICO,11070,1110,48,1497.72,1139.95,140,291,9960,0.3776,709.45,0,0.8997,rejected
988,09/04/2021,Male,Malay,42,KUL,MNC,MERU,H-DASHR152,8350,840,48,2234.65,1463.2,0,220,7510,0.1497,1244.16,0,0.8994,stockout
989,09/04/2021,Female,Malay,45,TRG,TRD,MERU,Y-Y15ZR,11690,4000,36,2496,2296,0,278,7690,0,,0,0.6578,rejected
990,10/04/2021,Male,Indian,22,SGR,SRC,K.SELANGOR,Y-Y15ZR,11690,1690,48,2200,2000,0,292,10000,0.1458,1708.33,3,0.8554,approved
991,10/04/2021,Male,Indian,25,SGR,MNC,K.SELANGOR,Y-Y15ZR,11690,1690,36,1540.97,1317.12,0,362,10000,0,,0,0.8554,rejected
992,10/04/2021,Male,Malay,57,MLK,MNC,ONLINE SALES,Y-Y16ZR,14600,5000,36,5885.5,5162.85,811,347,9600,0.2242,4005.18,0,0.6575,cancelled
993,10/04/2021,Female,Malay,31,KUL,OTH,ONLINE SALES,Y-Y16ZR,14600,2270,48,3652,1501,1471,360,12330,1.2196,-329.63,0,0.8445,rejected
995,10/04/2021,Male,Malay,29,PLS,EDU,SA,H-RS150R TRICO,11070,1110,48,4000,2000,0,291,9960,0,,0,0.8997,rejected
996,10/04/2021,Male,Malay,37,PHG,MNC,ONLINE SALES,Y-Y15ZR,11690,1690,36,4463,3869,2059,362,10000,0.6255,1448.89,0,0.8554,approved
997,10/04/2021,Male,Malay,20,NSN,MNC,ONLINE SALES,Y-Y15ZR,11690,1690,36,2200,1946,0,362,10000,0.1856,1584.89,0,0.8554,rejected
998,10/04/2021,Male,Malay,33,JHR,ENGI,SUBANG,Y-NMAX,11500,1150,48,5058,3610.02,2303,302,10350,0.7216,1005.15,0,0.9,reverted
999,10/04/2021,Female,Malay,18,SGR,MNC,ONLINE SALES,Y-EGOAV,7630,770,36,1106.95,1101.7,0,248,6860,0,,0,0.8991,cancelled
1000,10/04/2021,Male,Malay,19,SWK,MNC,ONLINE SALES,Y-135LC AC,9270,930,48,1400,1120,0,244,8340,0.2172,876.75,0,0.8997,rejected
1001,10/04/2021,Male,Indian,34,SGR,TRD,PUCHONG,Y-Y16ZR,14600,2300,48,1680,1554,0,359,12300,0.2309,1195.25,0,0.8425,approved
1002,10/04/2021,Male,Malay,20,KTN,MNC,S.UTAMA,Y-Y15ZR,11690,1690,48,1882.66,1329.01,0,292,10000,0,,0,0.8554,cancelled
1003,10/04/2021,Female,Indian,32,SGR,SRC,RAWANG,Y-EGOAV,7630,770,48,1500,1400,0,201,6860,0,,0,0.8991,rejected
1004,10/04/2021,Female,Malay,47,SGR,ENT,MERU,Y-135LC AC,9270,930,36,2130,1884,485,302,8340,0.4173,1097.83,0,0.8997,stockout
1005,10/04/2021,Male,Malay,18,SBH,MNC,SA,H-RS150R TRICO,11070,1110,48,2056,1387,0,291,9960,0.2094,1096.5,0,0.8997,rejected
1006,10/04/2021,Female,Malay,38,KUL,HLTH,K.LAMA,Y-Y15ZR,11690,1690,48,3104,2468,242,292,10000,0.2162,1934.33,0,0.8554,stockout
1007,10/04/2021,Female,Malay,27,SGR,MNC,S.UTAMA,Y-135LC AC,9270,930,36,1450,1297,138,302,8340,0.3386,857.83,0,0.8997,stockout
1008,22/04/2021,Male,Malay,23,PHG,ENGI,S.UTAMA,Y-MT15,15050,1510,24,2100,1680,0,677,13540,0.403,1003,0,0.8997,approved
1009,11/04/2021,Male,Malay,26,SGR,MNC,T.PULAI,Y-135LC AC,9270,930,36,2640,2150,198,302,8340,0.2322,1650.83,0,0.8997,approved
1010,10/04/2021,Female,Malay,32,SGR,HLTH,ONLINE SALES,Y-135LC AC,9270,930,36,1390.98,1255.83,508,302,8340,0.6443,446.66,0,0.8997,rejected
1011,10/04/2021,Male,Malay,19,KUL,SRC,ONLINE SALES,H-RS150R TRICO,11070,1110,48,1800,1644,0,291,9960,0.1767,1353.5,0,0.8997,stockout
1012,10/04/2021,Male,Malay,31,PHG,SRC,ONLINE SALES,Y-135LC AC,9270,930,48,2816,2140.37,430,244,8340,0.3145,1467.12,0,0.8997,stockout
1013,10/04/2021,Female,Malay,42,SGR,F&B,K.SELANGOR,Y-115Z(UE15),7610,770,48,704.2,563.36,0,200,6840,0.3541,363.86,0,0.8988,rejected
1014,10/04/2021,Male,Malay,30,SBH,SRC,ONLINE SALES,Y-Y16ZR,14600,2270,48,3666,1472,475,360,12330,0.567,637.38,0,0.8445,rejected
1015,10/04/2021,Male,Indian,26,SGR,TRD,MERU,Y-115Z(UE15),7610,770,36,1200,1100,0,247,6840,0,,0,0.8988,rejected
1016,10/04/2021,Male,Malay,24,SGR,SRC,SA,H-VARIO150R,9950,1000,48,2083.65,1881.94,0,262,8950,0.1387,1620.9,0,0.8995,rejected
1017,10/04/2021,Male,Malay,44,KUL,MNC,MERU,Y-115Z(UE15),7610,1270,36,2807.9,2532.95,0,229,6340,0,,0,0.8331,rejected
1018,10/04/2021,Male,Indian,38,KUL,ENT,MERU,Y-Y15ZR,11690,1690,48,3800,3357,1037,292,10000,0.3958,2028.33,0,0.8554,approved
1019,10/04/2021,Male,Malay,43,PHG,MNC,SA,Y-Y16ZR,14600,5500,48,3862,3435,1611,266,9100,0.5463,1558.58,0,0.6233,stockout
1020,10/04/2021,Male,Malay,31,PHG,MNC,ONLINE SALES,Y-135LC AC,9270,1500,36,4996,3161,2317,281,7770,0.8218,563.42,0,0.8382,rejected
1021,12/04/2021,Female,Malay,18,SGR,MNC,ONLINE SALES,Y-Y15ZR,11690,1690,36,1900.83,1019.08,0,362,10000,0.3544,657.97,0,0.8554,rejected
1022,11/04/2021,Male,Malay,27,SGR,MNC,SUBANG,Y-Y15ZR,11690,1690,36,1750.1,1576.95,650,362,10000,0.6412,565.84,0,0.8554,archived
1023,12/04/2021,Male,Malay,19,KUL,SRC,SS,Y-135LC AC,9270,930,36,1515,1397,0,302,8340,0.2156,1095.83,0,0.8997,stockout
1024,10/04/2021,Male,Malay,26,PRK,SRC,SA,H-RS150R TRICO,11070,1110,48,2360,2126,1246,291,9960,0.7227,589.5,0,0.8997,stockout
1025,10/04/2021,Female,Malay,29,SGR,SRC,SS,Y-Y15ZR,11690,2300,48,3150,2764,529,274,9390,0.2905,1961.13,0,0.8033,approved
1026,10/04/2021,Male,Indian,28,PNG,SRC,SA,Y-Y15ZR,12090,1690,48,1486,1300,0,304,10400,0,,0,0.8602,cancelled
1027,10/04/2021,Female,Indian,30,JHR,SRC,RAWANG,H-DASHR152,8350,840,48,1500,1400,0,220,7510,0,,0,0.8994,rejected
1028,10/04/2021,Male,Indian,38,PRK,MNC,SS,H-DASHR152,8350,840,48,2000,1900,0,220,7510,0,,0,0.8994,rejected
1029,10/04/2021,Male,Malay,22,SBH,MNC,SS,H-RS150RR,12070,2100,36,1900,1725,0,361,9970,0.2087,1364.97,0,0.826,rejected
1030,11/04/2021,Male,Malay,20,OTH,OTH,ONLINE SALES,Y-135LC AC,9270,1530,24,1815.35,1407.08,0,387,7740,0.275,1020.08,0,0.835,rejected
1031,11/04/2021,Female,Malay,29,KUL,OTH,ONLINE SALES,Y-135LC AC,9270,930,48,1690,1352,0,244,8340,0.1799,1108.75,0,0.8997,rejected
1032,11/04/2021,Male,Malay,24,KTN,SRC,K.LAMA,Y-135LC AC,9270,930,48,1400,1282,0,244,8340,0.1897,1038.75,0,0.8997,rejected
1033,11/04/2021,Female,Malay,41,SGR,MNC,PUCHONG,Y-NMAX,11500,1200,48,1968,1285,639,301,10300,0.7311,345.58,8,0.8957,archived
1034,11/04/2021,Female,Malay,20,KUL,MNC,SS,Y-135LC AC,9270,930,36,1947.68,1825.33,0,302,8340,0.165,1524.16,0,0.8997,approved
1035,11/04/2021,Female,Malay,20,KUL,MNC,K.SELANGOR,Y-115Z(UE15),7610,770,36,1139,1010,0,247,6840,0.2446,763,0,0.8988,stockout
1036,11/04/2021,Male,Malay,46,SWK,MNC,SS,Y-135LC AC,9270,930,36,3342,3006,1328,302,8340,0.542,1376.83,0,0.8997,approved
1037,14/04/2021,Male,Malay,23,SGR,GIG,K.SELANGOR,Y-Y15ZR,11690,3000,36,1741.28,1392.91,99,314,8690,0.2964,980.1,0,0.7434,approved
1038,11/04/2021,Male,Malay,21,KTN,MNC,SS,Y-Y16ZR,14600,2270,48,1514,1335,0,360,12330,0.2694,975.38,0,0.8445,rejected
1039,12/04/2021,Male,Malay,43,SGR,GOODS,PUCHONG,H-DASHRREPSOL,8550,860,48,3170,2732,0,225,7690,0.0821,2507.71,0,0.8994,approved
1040,11/04/2021,Male,Malay,31,KUL,SRC,K.LAMA,Y-Y16ZR,14600,2270,48,1727,1562,0,360,12330,0,,0,0.8445,rejected
1041,12/04/2021,Female,Others,41,OTH,SRC,SUBANG,Y-135LC AC,9270,930,36,1996,1735,0,302,8340,0,,0,0.8997,rejected
1043,11/04/2021,Male,Malay,26,SBH,SALE,K.LAMA,Y-115Z(UE15),7610,770,24,1688.7,1482.45,0,342,6840,0.2307,1140.45,0,0.8988,stockout
1044,11/04/2021,Male,Malay,29,PRK,SRC,SRI KBGAN,H-RS150R TRICO,11070,1110,48,1693,1411,0,291,9960,0.2059,1120.5,0,0.8997,rejected
1045,11/04/2021,Female,Malay,40,PRK,HLTH,T.PULAI,H-VARIO150,9750,1380,36,3097.62,3072.62,0,303,8370,0,,0,0.8585,rejected
1046,31/05/2021,Male,Malay,23,SBH,SRC,SENTUL,Y-135LC AC,9270,930,48,1964.38,1067.65,0,244,8340,0,,0,0.8997,cancelled
1047,11/04/2021,Male,Malay,24,PNG,SRC,SENTUL,Y-Y15ZR,11690,1690,48,1500,1362.94,845.05,292,10000,0.834,226.22,0,0.8554,rejected
1048,11/04/2021,Female,Malay,48,OTH,F&B,SENTUL,H-VARIO150,9750,1000,36,3000,2670,0,316,8750,0,,0,0.8974,rejected
1049,11/04/2021,Female,Malay,39,OTH,OTH,S.BULOH,Y-Y15ZR,11690,1690,36,2000,1800,0,362,10000,0,,0,0.8554,rejected
1050,11/04/2021,Female,Malay,43,SGR,MNC,SUBANG,Y-135LC AC,9270,930,48,1150,973,956,244,8340,1.2325,-226.25,0,0.8997,rejected
1051,11/04/2021,Female,Chinese,34,PHG,MNC,SS,Y-Y15ZR,11690,2000,36,2039,1918,374,350,9690,0.3774,1194.08,0,0.8289,stockout
1052,11/04/2021,Male,Malay,34,PHG,SALE,PUCHONG,Y-Y15ZR,11690,1690,48,19577.83,15662.27,378,292,10000,0.0428,14992.6,0,0.8554,approved
1053,11/04/2021,Female,Malay,30,KTN,SALE,PUCHONG,H-DASHR152,8350,840,48,2554,2073,589,220,7510,0.3898,1264.96,0,0.8994,stockout
1054,11/04/2021,Female,Malay,21,SGR,F&B,MERU,Y-115Z(UE15),7610,770,36,1150,1094,0,247,6840,0.2258,847,0,0.8988,rejected
1055,11/04/2021,Female,Malay,39,NSN,EDU,MERU,Y-Y16ZR,14600,2270,36,6200,2939,1849,446,12330,0.7806,644.75,0,0.8445,stockout
1056,12/04/2021,Male,Indian,36,KUL,SRC,K.LAMA,Y-135LC SE,9720,1160,36,7791,6112,0,310,8560,0.0506,5802.89,4,0.8807,rejected
1057,15/04/2021,Male,Malay,35,PRK,SRC,MERU,Y-EGOAV,7630,770,36,1780,1550,0,248,6860,0.1598,1302.28,0,0.8991,approved
1058,11/04/2021,Male,Chinese,27,KTN,MNC,SS,H-EX5NBC,6750,680,48,2000,1900,0,178,6070,0,,0,0.8993,reverted
1059,11/04/2021,Male,Malay,44,PHG,SRC,SRI KBGAN,H-RS150R TRICO,11070,1110,48,7665.39,4572.39,0,291,9960,0,,0,0.8997,rejected
1060,12/04/2021,Male,Malay,46,SGR,GOODS,PUCHONG,Y-Y15ZR,11690,3000,48,3356,2840,945.2,254,8690,0.4221,1641.34,8,0.7434,approved
1061,14/04/2021,Male,Malay,37,JHR,MNC,ONLINE SALES,Y-115Z(UE15),7610,770,48,1100,1000,0,200,6840,0,,0,0.8988,rejected
1062,12/04/2021,Male,Malay,23,SGR,SRC,T.PULAI,H-RS150R TRICO,11070,1110,48,1730,1561,787,291,9960,0.6903,483.5,0,0.8997,stockout
1063,12/04/2021,Male,Malay,22,KUL,MNC,KAPAR,Y-Y15ZR,11690,1690,48,2200,2100,0,292,10000,0,,0,0.8554,cancelled
1064,12/04/2021,Female,Malay,20,TRG,MNC,ONLINE SALES,Y-135LC AC,9270,930,48,1634,1511,0,244,8340,0.161,1267.75,0,0.8997,rejected
1065,12/04/2021,Male,Malay,27,SGR,MNC,ONLINE SALES,Y-135LC AC,9270,930,36,2113,1690,0,302,8340,0.1782,1388.83,0,0.8997,stockout
1066,12/04/2021,Male,Malay,20,SGR,MNC,MERU,Y-115Z(UE15),7610,1000,24,3042,2113,0,331,6610,0.1564,1782.5,0,0.8686,approved
1067,12/04/2021,Male,Malay,29,SGR,OTH,ONLINE SALES,Y-135LC AC,9270,930,48,1500,1163,0,244,8340,0.2092,919.75,0,0.8997,rejected
1068,12/04/2021,Male,Malay,22,PHG,SRC,ONLINE SALES,Y-Y15ZR,11690,3290,36,1400,1236,157,304,8400,0.3724,775.67,0,0.7186,approved
1069,12/04/2021,Male,Malay,23,SBH,OTH,ONLINE SALES,Y-Y15ZR,11690,1690,48,2619,2299,0,292,10000,0.1269,2007.33,0,0.8554,stockout
1070,12/04/2021,Female,Malay,23,TRG,SRC,SS,H-BEAT(ACH110),7500,750,48,1620,1442,514,197,6750,0.493,731.13,0,0.9,stockout
1071,12/04/2021,Male,Malay,24,KUL,SRC,ONLINE SALES,Y-Y15ZR,11690,2290,48,2175,1945,1225,275,9400,0.7708,445.83,0,0.8041,rejected
1072,12/04/2021,Male,Others,25,SWK,SRC,ONLINE SALES,Y-115Z(UE15),7610,770,24,2180,2020,0,342,6840,0.1693,1678,0,0.8988,reverted
1073,12/04/2021,Female,Malay,29,KDH,MNC,PUCHONG,Y-Y15ZR,11690,1690,48,1700,1501,0,292,10000,0.1943,1209.33,0,0.8554,approved
1074,12/04/2021,Male,Malay,18,SGR,MNC,SUBANG,Y-Y15ZR,11690,1690,48,1800,1661,0,292,10000,0.1756,1369.33,0,0.8554,rejected
1075,12/04/2021,Female,Malay,30,SGR,SRC,ONLINE SALES,Y-135LC AC,9270,930,24,2400,2119,671,417,8340,0.5134,1031,0,0.8997,approved
1076,12/04/2021,Female,Malay,20,PRK,SRC,RAWANG,Y-135LC AC,9270,930,48,1200,876,0,244,8340,0.2777,632.75,0,0.8997,reverted
1077,12/04/2021,Male,Malay,22,SWK,SRC,ONLINE SALES,Y-EGOSO,7300,730,36,1450,1199,0,238,6570,0.1979,961.75,0,0.9,rejected
1078,12/04/2021,Female,Malay,35,SGR,SRC,K.LAMA,Y-EGOAV,7630,770,36,2231,1696,1592,248,6860,1.0847,-143.72,0,0.8991,rejected
1079,14/04/2021,Female,Malay,23,SGR,SRC,ONLINE SALES,Y-135LC AC,9270,930,48,1667,1563,247,244,8340,0.3137,1072.75,0,0.8997,rejected
1080,12/04/2021,Male,Malay,24,SGR,MNC,T.PULAI,H-VARIO150R,9950,1000,24,1579,1425,463,448,8950,0.6389,514.5,0,0.8995,stockout
1081,12/04/2021,Male,Malay,36,SBH,BUID,PUCHONG,H-VARIO150,9750,980,48,3000,2659.75,0,256,8770,0,,0,0.8995,cancelled
1082,15/04/2021,Male,Malay,39,KTN,MNC,PUCHONG,Y-Y16ZR,14600,5000,36,4170,3805,1827,347,9600,0.5713,1631.33,7,0.6575,approved
1083,12/04/2021,Male,Malay,32,SBH,SRC,ONLINE SALES,Y-115Z(UE15),7610,770,48,1400,1000,0,200,6840,0.1995,800.5,0,0.8988,stockout
1084,12/04/2021,Male,Indian,37,KUL,MNC,SENTOSA,Y-Y15ZR,11690,1690,48,3190,3063.73,0,292,10000,0,,0,0.8554,rejected
1085,12/04/2021,Male,Malay,31,PHG,GIG,ONLINE SALES,Y-Y15ZR,11690,1690,36,2100,1800,0,362,10000,0,,0,0.8554,rejected
1086,12/04/2021,Female,Malay,28,TRG,SRC,SENTUL,Y-Y15ZR,11690,1690,36,4098,3636,738,362,10000,0.3023,2536.89,0,0.8554,approved
1087,12/04/2021,Male,Malay,28,KTN,SRC,ONLINE SALES,Y-135LC AC,9270,930,36,2350,1880,138,302,8340,0.2336,1440.83,0,0.8997,cancelled
1088,12/04/2021,Male,Indian,35,PRK,SRC,K.LAMA,Y-135LC AC,9270,930,48,1800,1700,0,244,8340,0,,0,0.8997,rejected
1089,12/04/2021,Male,Malay,22,SGR,GIG,ONLINE SALES,Y-Y15ZR,11690,1690,48,2752.7,2750,0,292,10000,0,,0,0.8554,rejected
1090,12/04/2021,Male,Malay,23,SGR,MNC,T.PULAI,Y-YZFR15,15050,1510,48,1954,1754,156,395,13540,0.3141,1203.08,0,0.8997,archived
1091,12/04/2021,Male,Malay,25,SGR,SRC,RAWANG,Y-135LC AC,9270,930,36,1862.13,1679.2,0,302,8340,0,,0,0.8997,rejected
1092,12/04/2021,Male,Malay,31,NSN,OTH,ONLINE SALES,Y-135LC AC,9270,2300,36,1900,1700,0,252,6970,0,,0,0.7519,rejected
1093,12/04/2021,Female,Malay,35,SBH,HLTH,SENTUL,Y-135LC AC,9270,930,36,4233.06,1324.06,0,302,8340,0,,0,0.8997,rejected
1096,12/04/2021,Male,Malay,29,SGR,SRC,S.BULOH,H-RS150RR,12070,1210,48,1600,1163,0,317,10860,0,,0,0.8998,cancelled
1097,12/04/2021,Male,Malay,43,PHG,ENGI,S.BULOH,Y-NMAX,11500,3500,36,11475,9028,1288,289,8000,0.1747,7451.11,0,0.6957,approved
1098,12/04/2021,Male,Malay,35,PRK,MNC,S.UTAMA,Y-135LC AC,9270,2300,48,4362,3867,870,204,6970,0.2776,2793.71,0,0.7519,stockout
1100,21/04/2021,Male,Malay,50,SGR,ENGI,SS,H-RS150R TRICO,11070,1110,24,10000,10000,948.5,498,9960,0.1447,8553.5,8,0.8997,stockout
1101,12/04/2021,Female,Indian,35,PRK,SRC,RAWANG,Y-EGOAV,7630,770,48,2482,2225,1480,201,6860,0.7551,544.92,0,0.8991,approved
1102,12/04/2021,Male,Malay,30,MLK,SRC,K.LAMA,H-VARIO150,9750,980,48,3100,2737.65,938,256,8770,0.4361,1543.86,0,0.8995,stockout
1104,12/04/2021,Male,Malay,25,LBN,SRC,SS,H-RS150R TRICO,11070,1110,36,1700,1600,0,360,9960,0,,0,0.8997,rejected
